Country,Year,Sex,DTHS,AGE,W,POP,Mtot,Qtot,QBEXT,QBINT,QCALI,QCBON,QCCNS,QCCON,QCEND,QCEXT,QCGNU,QCONG,QCRSP,QCRST,QCSKN,QDEXT,QDINT,QEARS,QEEXT,QEINT,QEYES,QGEXT,QGINT,QHEXT,QHINT,QIBAC,QINFT,QISEQ,QIVRL,QMEXT,QMINT,QNEXT,QNINT,QPBPN,QRESP,QSKIN,QXTRN,QEXTRIN,QINTRIN,QSUM,EISUM,NRAD,Radix,Dth,Cum,EDth,CumE,IDth,CumI,EProb,EF,ES,EDEN,EHAZ,IProb,IF,IS,IDEN,IHAZ
2450,2007,1,47913,47,5,11264557,0.00425343,0.021043382,7.9056E-06,8.1252E-05,0.00108131,1.88856E-05,0.000222674,6.50016E-05,1.80072E-05,0.001374256,0.000269229,8.1252E-05,1.88856E-05,0.000754106,0.000154598,0.00126226,0.000343454,8.784E-07,0.000144497,0.00072468,4.392E-07,0.000255175,0.000379908,0.005243607,0.000267473,1.7568E-05,1.3176E-05,0.001036512,0.000469065,8.74008E-05,4.43592E-05,0.000391766,8.784E-07,0.000699645,2.6352E-05,0.005486924,0,0.016517427,0.004525954,0.021043382,0.021043382,92221.25903,94203.62179,1982.362758,7778.740972,1556.001474,6076.587633,426.3612845,1702.153339,0.760868654,0.059327482,0.940672518,0.020420726,0.021708645,0.262375733,0.049083015,0.950916985,0.01640322,0.017249897
2450,2007,1,66560,52,5,10266678,0.00648311,0.031898544,1.62943E-05,0.000108309,0.0023483,1.9649E-05,0.000315343,0.000110706,3.01924E-05,0.00293873,0.000590909,8.33886E-05,2.44415E-05,0.001354346,0.000269336,0.001964904,0.000559279,4.79245E-07,0.000191219,0.001235973,0,0.000435154,0.000591388,0.008790311,0.000424611,2.92339E-05,2.54E-05,0.001304984,0.000574615,0.000131313,6.61358E-05,0.000567905,9.5849E-07,0.001318403,4.40905E-05,0.005432242,0,0.023765278,0.008133266,0.031898544,0.031898544,89279.53512,92221.25903,2941.72391,10720.46488,2191.663867,8268.2515,750.0600431,2452.213382,0.760351595,0.079748207,0.920251793,0.028763062,0.031255643,0.263392447,0.065486235,0.934513765,0.028856747,0.030878889
2450,2007,1,81602,57,5,8832827,0.009238492,0.045149672,2.6558E-05,0.000110105,0.003789492,3.15376E-05,0.000479704,0.000168754,4.7583E-05,0.005360839,0.001198982,0.000115638,3.48573E-05,0.002355361,0.000431567,0.002250789,0.000764095,5.53291E-07,0.000201398,0.002031685,0,0.000715406,0.000849855,0.013255198,0.000683868,2.87711E-05,3.20909E-05,0.001168551,0.000627986,0.000230169,6.97147E-05,0.000841003,1.10658E-06,0.002384132,5.20094E-05,0.004810314,0,0.031985767,0.013163905,0.045149672,0.045149672,85248.5934,89279.53512,4030.94172,14751.4066,2855.674381,11123.92588,1175.267339,3627.480721,0.760856533,0.108511269,0.891488731,0.037477434,0.042039156,0.263669865,0.094342982,0.905657018,0.04521557,0.04992571
2450,2007,1,92034,62,5,6916474,0.013306491,0.064390429,3.84801E-05,0.000144125,0.005359223,3.21833E-05,0.000659058,0.00027006,6.99637E-05,0.009448603,0.002331891,0.000116839,5.24728E-05,0.00380113,0.000557611,0.002239539,0.001006778,6.99637E-07,0.000233679,0.002995847,1.39927E-06,0.001143907,0.001334908,0.019298099,0.000948009,4.75753E-05,4.0579E-05,0.000780096,0.000575102,0.000410687,0.000100048,0.00129363,6.99637E-07,0.004634398,8.60554E-05,0.004337052,0,0.044609581,0.019780848,0.064390429,0.064390429,79759.3999,85248.5934,5489.193502,20240.6001,3802.904002,14926.82988,1686.2895,5313.770222,0.763335095,0.145988703,0.854011297,0.049908731,0.058440364,0.262351023,0.139558551,0.860441449,0.064875912,0.075398404
2450,2007,1,100505,67,5,5015938,0.02003713,0.095406469,6.6449E-05,0.000224977,0.007110988,5.79055E-05,0.000848648,0.000428121,0.000105369,0.015419956,0.004188183,9.30285E-05,5.69563E-05,0.005925349,0.000745178,0.002362735,0.001447638,1.89854E-06,0.000252506,0.004499544,9.49271E-07,0.001934614,0.002033338,0.02808228,0.001623253,7.68909E-05,4.84128E-05,0.000550577,0.000561019,0.000867634,0.000133847,0.002240279,0,0.008704814,0.000125304,0.004587826,0,0.065884145,0.029522324,0.095406469,0.095406469,72149.8372,79759.3999,7609.562695,27850.1628,5254.879845,20181.70973,2354.68285,7668.453071,0.768189571,0.195897434,0.804102566,0.06896424,0.085765477,0.259264315,0.204434463,0.795565537,0.09059073,0.113869601
2450,2007,1,117874,72,5,3895845,0.030256337,0.140643308,9.66465E-05,0.000324541,0.009140849,6.20447E-05,0.000928284,0.000659821,0.000145566,0.020817176,0.006838037,8.11353E-05,6.56242E-05,0.008739945,0.000961692,0.002545024,0.002162018,2.38633E-06,0.000283974,0.00626651,2.38633E-06,0.003426774,0.003138028,0.042199913,0.002607069,9.42602E-05,9.42602E-05,0.000456983,0.000505903,0.001941282,0.00016943,0.004579373,3.5795E-06,0.01539662,0.000200452,0.005705722,0,0.098349135,0.042294173,0.140643308,0.140643308,62002.44545,72149.8372,10147.39175,37997.55455,7095.874067,27277.58379,3051.517683,10719.97075,0.776376794,0.264861674,0.735138326,0.093125167,0.126677067,0.253972622,0.295025193,0.704974807,0.117399766,0.166530441
2450,2007,1,149683,77,5,3176314,0.047124749,0.210790161,0.00015209,0.000492885,0.010989935,8.73111E-05,0.001070265,0.000894235,0.000188705,0.025793394,0.011140617,0.000132375,8.30864E-05,0.012715034,0.001323749,0.002899574,0.00330374,2.81649E-06,0.000304181,0.008359335,5.63298E-06,0.005830129,0.004751415,0.066677529,0.003914918,9.29441E-05,0.000145049,0.000367552,0.000595687,0.004831685,0.000233768,0.009890096,1.40824E-06,0.025218831,0.000297139,0.00800305,0,0.15110738,0.059682782,0.210790161,0.210790161,48932.93997,62002.44545,13069.50548,51067.06003,9369.02706,36646.61085,3700.478424,14420.44918,0.788994448,0.35798684,0.64201316,0.122957679,0.191518939,0.246321988,0.412424959,0.587575041,0.142366961,0.242295795
2450,2007,1,171144,82,5,2244469,0.076251443,0.320215063,0.000235749,0.000821381,0.012797825,0.000132843,0.001036549,0.001141327,0.000213297,0.028525679,0.017443586,0.000157166,0.000136585,0.017039444,0.001706377,0.003429593,0.005010611,5.61308E-06,0.000475241,0.011946508,5.61308E-06,0.010221421,0.007298877,0.109941553,0.006185616,0.000102906,0.000198329,0.000385432,0.00067357,0.011495591,0.000288138,0.019067637,0,0.039635838,0.000450918,0.012008252,0,0.236858935,0.083356129,0.320215063,0.320215063,33263.8755,48932.93997,15669.06447,66736.1245,11590.20403,48236.81488,4078.860441,18499.30962,0.808260411,0.48094452,0.51905548,0.152108066,0.293047799,0.236488697,0.55479192,0.44520808,0.156924295,0.35247405
2450,2007,1,248882,87,15,1636041,0.152124549,1.065828331,0.000882188,0.002946336,0.024953921,0.00027836,0.001653031,0.00206843,0.000381139,0.050070575,0.055106753,0.000376857,0.000196993,0.039094618,0.004629344,0.008928938,0.016830086,8.56493E-06,0.001798635,0.031942903,1.71299E-05,0.040130975,0.025082395,0.42466631,0.019219701,0.00026123,0.00055672,0.000663782,0.001892849,0.060982295,0.000505331,0.072399345,0,0.129968515,0.001575947,0.045758133,0,0.840562133,0.225266198,1.065828331,1.065828331,-2189.70542,33263.8755,35453.58092,102189.7054,27960.35415,76197.16904,7493.226764,25992.53638,0.840562133,0.633052586,0.366947414,0.366947414,1,0.225266198,0.711716215,0.288283785,0.288283785,1
2450,2007,2,12848,0,1,2101006,0.006115166,0.006096525,2.37256E-06,2.08785E-05,1.42353E-06,0,4.2706E-06,2.37256E-06,1.89805E-06,0,4.74512E-07,0.001290672,0,2.18275E-05,0,1.32863E-05,0.000114357,1.42353E-06,9.49023E-07,4.84002E-05,0,1.89805E-06,3.79609E-05,2.60981E-05,0.00010202,7.40238E-05,7.59219E-06,1.89805E-06,2.1353E-05,1.89805E-06,1.42353E-06,2.60981E-05,6.59571E-05,0.003002235,0.000119102,0,0.001082361,0.004382589,0.001713936,0.006096525,0.006096525,99390.34748,100000,609.6525151,609.6525151,438.258922,438.258922,171.3935931,171.3935931,0.296750058,0,1,0.014768621,0.014768621,0.693679195,0,1,0.00247079,0.00247079
2450,2007,2,2069,2.5,4,8122962,0.00025471,0.001018321,3.93744E-06,1.47654E-05,2.95308E-06,9.84361E-07,2.31325E-05,4.9218E-06,1.52576E-05,0,3.44526E-06,0.000127967,4.9218E-07,4.87259E-05,4.9218E-07,6.39835E-06,2.65777E-05,0,9.84361E-07,3.0023E-05,0,0,7.87489E-06,1.42732E-05,4.87259E-05,2.16559E-05,1.47654E-06,1.47654E-06,1.32889E-05,4.9218E-07,3.44526E-06,6.39835E-06,5.11868E-05,1.77185E-05,6.25069E-05,4.9218E-07,0.000456251,0.000607351,0.000410971,0.001018321,0.001018321,99289.13617,99390.34748,101.2113196,710.8638348,60.36479866,498.6237207,40.84652097,212.2401141,0.294160828,0.014768621,0.985231379,0.002034197,0.002064689,0.696209719,0.00247079,0.99752921,0.000588839,0.000590297
2450,2007,2,1192,7,5,9800286,0.000121629,0.000607961,1.02007E-06,8.16055E-06,2.55017E-06,3.0602E-06,4.4883E-05,6.63044E-06,1.5301E-05,0,6.63044E-06,5.04934E-05,5.10034E-07,4.4883E-05,5.10034E-07,1.02007E-06,7.65051E-06,0,5.10034E-07,1.98913E-05,0,0,4.08027E-06,3.0602E-06,3.21321E-05,1.02007E-05,1.02007E-06,5.10034E-07,1.5301E-06,0,3.0602E-06,5.10034E-06,4.5393E-05,2.04014E-06,3.36623E-05,0,0.000252467,0.000312141,0.00029582,0.000607961,0.000607961,99228.77228,99289.13617,60.36388807,771.2277229,30.99219757,529.6159182,29.3716905,241.6118046,0.293852713,0.016802818,0.983197182,0.001044387,0.001062236,0.696508017,0.003059629,0.996940371,0.000423419,0.000424718
2450,2007,2,1370,12,5,9913917,0.00013819,0.000690709,2.01667E-06,3.52917E-06,3.52917E-06,1.56292E-05,3.57959E-05,7.56251E-06,6.05001E-06,0,1.00833E-06,4.08376E-05,0,5.69709E-05,5.04167E-07,3.025E-06,1.00833E-05,5.04167E-07,5.04167E-07,2.06709E-05,0,0,4.03334E-06,8.06668E-06,3.73084E-05,1.05875E-05,1.00833E-06,0,5.54584E-06,1.5125E-06,9.57918E-06,5.04167E-06,5.19292E-05,2.52084E-06,3.27709E-05,1.00833E-06,0.000311575,0.000385688,0.000305021,0.000690709,0.000690709,99160.23404,99228.77228,68.53823233,839.7659552,38.27134871,567.8872669,30.26688362,271.8786882,0.293719142,0.017847205,0.982152795,0.001289683,0.001313118,0.696635724,0.003483048,0.996516952,0.000436324,0.000437849
2450,2007,2,3742,17,5,10497423,0.000356468,0.001780755,3.80707E-06,1.14212E-05,5.7106E-06,1.95112E-05,2.23665E-05,1.2373E-05,2.37942E-06,1.42765E-06,7.61413E-06,3.71189E-05,0,6.66237E-05,1.90353E-06,8.09002E-06,1.28488E-05,9.51767E-07,3.80707E-06,3.6643E-05,0,0,1.04694E-05,2.427E-05,5.52025E-05,1.76077E-05,9.51767E-07,1.42765E-06,1.28488E-05,3.33118E-06,2.18906E-05,6.66237E-06,6.47201E-05,2.37942E-05,4.23536E-05,9.51767E-07,0.001239676,0.001391959,0.000388797,0.001780755,0.001780755,98983.65394,99160.23404,176.5801066,1016.346062,138.0269406,705.9142075,38.55316597,310.4318542,0.293536202,0.019136888,0.980863112,0.004651286,0.004742034,0.696811998,0.003919372,0.996080628,0.000555778,0.000557965
2450,2007,2,4927,22,5,10267744,0.000479852,0.002396386,3.40465E-06,1.65369E-05,1.4105E-05,1.45914E-05,2.14007E-05,1.7996E-05,1.94551E-06,6.8093E-06,2.57781E-05,4.03694E-05,4.86378E-07,9.28983E-05,3.40465E-06,2.14007E-05,2.04279E-05,4.86378E-07,6.8093E-06,6.22564E-05,4.86378E-07,4.86378E-07,2.09143E-05,4.42604E-05,0.000124026,2.67508E-05,1.94551E-06,1.45914E-06,3.5992E-05,1.70232E-05,4.47468E-05,1.16731E-05,7.49023E-05,5.69063E-05,5.54471E-05,1.94551E-06,0.001506314,0.0017996,0.000596786,0.002396386,0.002396386,98746.45085,98983.65394,237.2030863,1253.549148,178.1309964,884.0452039,59.07208988,369.5039441,0.292665409,0.023788174,0.976211826,0.006002728,0.006149002,0.697665573,0.00447515,0.99552485,0.000851576,0.000855405
2450,2007,2,5825,27,5,10296952,0.000565701,0.002824512,3.87916E-06,2.37598E-05,2.37598E-05,8.72811E-06,2.37598E-05,2.27901E-05,6.30363E-06,2.18203E-05,8.34019E-05,4.46103E-05,1.45468E-06,9.30998E-05,1.8426E-05,3.63671E-05,3.05484E-05,0,2.7639E-05,8.43717E-05,4.84895E-07,0,3.34577E-05,7.90379E-05,0.000197352,4.07312E-05,9.6979E-07,4.84895E-07,8.87358E-05,3.15182E-05,5.86723E-05,6.30363E-06,7.41889E-05,7.66134E-05,8.24321E-05,4.36405E-06,0.001494446,0.001995827,0.000828685,0.002824512,0.002824512,98467.54028,98746.45085,278.9105694,1532.459717,197.0808419,1081.126046,81.82972759,451.3336717,0.29156451,0.029790902,0.970209098,0.006641308,0.006845233,0.698743245,0.005326727,0.994673273,0.001179648,0.001185965
2450,2007,2,6959,32,5,9542726,0.000729247,0.003639597,3.13803E-06,2.82423E-05,6.74677E-05,7.84509E-06,4.81165E-05,2.40583E-05,6.79908E-06,5.64846E-05,0.000259934,4.28865E-05,1.04601E-06,0.000130228,2.30123E-05,6.38067E-05,4.39325E-05,5.23006E-07,3.81794E-05,0.000114538,0,2.61503E-06,4.86395E-05,8.8388E-05,0.000365058,5.28236E-05,7.84509E-06,3.13803E-06,0.000152718,4.28865E-05,6.43297E-05,1.77822E-05,0.000115584,8.7865E-05,0.000112969,7.32208E-06,0.001509395,0.002247879,0.001391718,0.003639597,0.003639597,98109.15809,98467.54028,358.3821971,1890.841915,221.3431072,1302.469153,137.0390899,588.3727615,0.29038889,0.03643221,0.96356779,0.007458907,0.007740926,0.699891412,0.006506375,0.993493625,0.00197554,0.001988478
2450,2007,2,11127,37,5,10428208,0.00106701,0.005320855,2.86916E-06,4.49502E-05,0.000134372,6.6947E-06,5.64268E-05,2.67788E-05,1.2433E-05,0.000146805,0.00058483,5.4514E-05,7.1729E-06,0.000207536,3.63427E-05,0.000166411,7.79455E-05,4.78193E-07,5.78614E-05,0.00016402,0,9.56386E-07,8.70312E-05,0.000146805,0.000659428,9.22913E-05,6.21651E-06,4.78193E-06,0.000238618,5.83396E-05,7.50763E-05,1.76931E-05,0.000140111,7.50763E-05,0.000175497,1.05202E-05,0.00174397,0.002945192,0.002375664,0.005320855,0.005320855,97587.13344,98109.15809,522.024646,2412.866561,288.9502826,1591.419436,233.0743634,821.4471249,0.28919356,0.043891117,0.956108883,0.00973716,0.010184154,0.701051238,0.008481914,0.991518086,0.003359973,0.003388716
2450,2007,2,18380,42,5,10961772,0.001676736,0.008348685,7.72185E-06,6.26833E-05,0.000262543,1.04472E-05,9.2208E-05,4.13346E-05,1.4081E-05,0.00049647,0.001037908,6.45002E-05,7.72185E-06,0.000335219,6.26833E-05,0.000343395,0.000133088,1.81691E-06,8.17608E-05,0.0002848,0,1.81691E-06,0.000114465,0.000203494,0.001254574,0.000143081,7.26763E-06,2.72536E-06,0.000345666,0.000134905,0.000104926,2.45282E-05,0.000193046,2.90705E-05,0.000307511,1.49895E-05,0.002126235,0.004272455,0.004076229,0.008348685,0.008348685,96772.40923,97587.13344,814.7242057,3227.590766,416.9366637,2008.356099,397.787542,1219.234667,0.287779601,0.053628277,0.946371723,0.014050095,0.014846276,0.702413012,0.011841888,0.988158112,0.00573446,0.00580318
2450,2007,2,29837,47,5,11522121,0.002589541,0.012864421,1.20724E-05,7.76082E-05,0.000557917,1.12101E-05,0.000143575,6.51047E-05,1.07789E-05,0.001172746,0.001703931,5.86373E-05,9.48545E-06,0.000548,9.3561E-05,0.000591978,0.000226788,8.62313E-07,0.000105633,0.000411323,0,3.0181E-06,0.000219459,0.000303103,0.002226924,0.000224633,1.29347E-05,4.74272E-06,0.000418653,0.000179361,0.000148318,2.37136E-05,0.000315176,1.55216E-05,0.000573438,2.1989E-05,0.002372224,0.006036624,0.006827797,0.012864421,0.012864421,95527.48826,96772.40923,1244.920975,4472.511741,584.1786562,2592.534755,660.7423183,1879.976985,0.285893985,0.067678373,0.932321627,0.019685882,0.021114904,0.704216061,0.017576348,0.982423652,0.009525186,0.009695599
2450,2007,2,40399,52,5,10695801,0.00377709,0.018708787,1.3893E-05,9.81773E-05,0.000923422,1.06513E-05,0.000207006,9.12307E-05,2.40812E-05,0.002101086,0.002643376,8.7989E-05,1.29668E-05,0.000866924,0.000115312,0.000780787,0.000333895,4.631E-07,0.000152823,0.000792365,0,3.2417E-06,0.000344083,0.000401971,0.003586248,0.000346399,1.43561E-05,1.06513E-05,0.000474678,0.000184314,0.000191724,4.53838E-05,0.000491812,1.11144E-05,0.001034566,3.33432E-05,0.002278453,0.007887523,0.010821263,0.018708787,0.018708787,93740.28486,95527.48826,1787.2034,6259.715141,753.4752918,3346.010047,1033.728108,2913.705094,0.283504482,0.087364254,0.912635746,0.025390906,0.027821512,0.706476677,0.027101533,0.972898467,0.014902106,0.015317227
2450,2007,2,50875,57,5,9376163,0.005425994,0.026766876,1.52578E-05,0.000128902,0.001531039,1.94668E-05,0.0003141,0.000157839,5.68221E-05,0.003426686,0.003891785,8.68115E-05,1.26271E-05,0.001462116,0.000171518,0.000870219,0.000503507,1.05226E-06,0.000198351,0.001263239,0,5.2613E-06,0.000587161,0.000568221,0.00542335,0.000535601,2.89372E-05,1.47316E-05,0.000386706,0.00017941,0.000287793,5.10346E-05,0.000761837,1.05226E-06,0.001802522,6.15572E-05,0.001960361,0.010106962,0.016659914,0.026766876,0.026766876,91231.15032,93740.28486,2509.134537,8768.849678,947.4294735,4293.439521,1561.705064,4475.410158,0.280871728,0.112755161,0.887244839,0.03192685,0.035984262,0.708918417,0.04200364,0.95799636,0.022513362,0.023500467
2450,2007,2,62625,62,5,7542174,0.008303309,0.040672258,4.09158E-05,0.000170807,0.002232834,1.88343E-05,0.000400066,0.000202631,7.79349E-05,0.006176338,0.00531256,9.41713E-05,2.20815E-05,0.002371818,0.000200682,0.000986526,0.000810523,1.29891E-06,0.00026368,0.001993184,0,5.84511E-06,0.000913137,0.000891055,0.008864442,0.0008378,3.76685E-05,3.50707E-05,0.000270824,0.000183147,0.000535153,7.20898E-05,0.001084594,0,0.003619425,7.33887E-05,0.001871736,0.015366807,0.025305451,0.040672258,0.040672258,87520.5734,91231.15032,3710.576917,12479.4266,1401.931504,5695.371025,2308.645413,6784.055571,0.278211622,0.144682011,0.855317989,0.047242838,0.055234239,0.711297721,0.064517001,0.935482999,0.033281168,0.035576455
